period,trade_value_usd,origin,destin,period_date
201403,122162,Belgium,Serbia,2014-03-01
201403,552266,Bosnia Herzegovina,Serbia,2014-03-01
201403,88998,Croatia,Serbia,2014-03-01
201403,11248,Germany,Serbia,2014-03-01
201403,7908,Slovakia,Serbia,2014-03-01
201403,75702,Belgium,Serbia,2014-03-01
201403,543355,Bosnia Herzegovina,Serbia,2014-03-01
201403,32153,Croatia,Serbia,2014-03-01
201403,17274,Belgium,Serbia,2014-03-01
201403,10387,Germany,Serbia,2014-03-01
201403,29186,Belgium,Serbia,2014-03-01
201403,8911,Bosnia Herzegovina,Serbia,2014-03-01
201403,56845,Croatia,Serbia,2014-03-01
201403,861,Germany,Serbia,2014-03-01
201403,7908,Slovakia,Serbia,2014-03-01
201403,242245,Belgium,Russian Federation,2014-03-01
201403,6042,Italy,Russian Federation,2014-03-01
201403,3520639,Kazakhstan,Russian Federation,2014-03-01
201403,3792,Latvia,Russian Federation,2014-03-01
201403,38132,Lithuania,Russian Federation,2014-03-01
201403,74140,Poland,Russian Federation,2014-03-01
201403,9259,Slovenia,Russian Federation,2014-03-01
201403,91770,Belgium,Russian Federation,2014-03-01
201403,98569,Belarus,Russian Federation,2014-03-01
201403,79285,Finland,Russian Federation,2014-03-01
201403,35298,Lithuania,Russian Federation,2014-03-01
201403,96276,Poland,Russian Federation,2014-03-01
201403,94631,Slovakia,Russian Federation,2014-03-01
201403,116806,Belgium,Russian Federation,2014-03-01
201403,703671,Belarus,Russian Federation,2014-03-01
201403,260813,Denmark,Russian Federation,2014-03-01
201403,1821663,Estonia,Russian Federation,2014-03-01
201403,732682,Finland,Russian Federation,2014-03-01
201403,140491,Ireland,Russian Federation,2014-03-01
201403,177192,Italy,Russian Federation,2014-03-01
201403,887972,Latvia,Russian Federation,2014-03-01
201403,486795,Lithuania,Russian Federation,2014-03-01
201403,901578,Poland,Russian Federation,2014-03-01
201403,18047198,Belarus,Russian Federation,2014-03-01
201403,66597,United Kingdom,Russian Federation,2014-03-01
201403,261524,Denmark,Russian Federation,2014-03-01
201403,1821663,Estonia,Russian Federation,2014-03-01
201403,2037220,Finland,Russian Federation,2014-03-01
201403,52424,France,Russian Federation,2014-03-01
201403,140491,Ireland,Russian Federation,2014-03-01
201403,184716,Italy,Russian Federation,2014-03-01
201403,3520639,Kazakhstan,Russian Federation,2014-03-01
201403,891764,Latvia,Russian Federation,2014-03-01
201403,560225,Lithuania,Russian Federation,2014-03-01
201403,1073680,Poland,Russian Federation,2014-03-01
201403,94631,Slovakia,Russian Federation,2014-03-01
201403,9259,Slovenia,Russian Federation,2014-03-01
201403,66597,United Kingdom,Russian Federation,2014-03-01
201403,7445,Belgium,Russian Federation,2014-03-01
201403,15862,Belarus,Russian Federation,2014-03-01
201403,89621,Finland,Russian Federation,2014-03-01
201403,1482,Italy,Russian Federation,2014-03-01
201403,1686,Poland,Russian Federation,2014-03-01
201403,26224,Belgium,Russian Federation,2014-03-01
201403,17229096,Belarus,Russian Federation,2014-03-01
201403,711,Denmark,Russian Federation,2014-03-01
201403,1135632,Finland,Russian Federation,2014-03-01
201403,52424,France,Russian Federation,2014-03-01
201403,374855,United Kingdom,Singapore,2014-03-01
201403,2121,Malaysia,Singapore,2014-03-01
201403,211813,New Zealand,Singapore,2014-03-01
201403,2052,Philippines,Singapore,2014-03-01
201403,16140,Poland,Singapore,2014-03-01
201403,78925,India,Singapore,2014-03-01
201403,95477,Viet Nam,Singapore,2014-03-01
201403,4089,Switzerland,Singapore,2014-03-01
201403,3091635,Thailand,Singapore,2014-03-01
201403,31533,Turkey,Singapore,2014-03-01
201403,2131,United Kingdom,Singapore,2014-03-01
201403,119720,United States of America,Singapore,2014-03-01
201403,61521,Uruguay,Singapore,2014-03-01
201403,754,Australia,Singapore,2014-03-01
201403,7994,Malaysia,Singapore,2014-03-01
201403,10,Pakistan,Singapore,2014-03-01
201403,99852,India,Singapore,2014-03-01
201403,173,United States of America,Singapore,2014-03-01
201403,805885,Australia,Singapore,2014-03-01
201403,42493,China,Singapore,2014-03-01
201403,58,Cyprus,Singapore,2014-03-01
201403,5484,Denmark,Singapore,2014-03-01
201403,24,Belarus,Singapore,2014-03-01
201403,42493,China,Singapore,2014-03-01
201403,58,Cyprus,Singapore,2014-03-01
201403,5484,Denmark,Singapore,2014-03-01
201403,667182,France,Singapore,2014-03-01
201403,333292,Germany,Singapore,2014-03-01
201403,412343,Indonesia,Singapore,2014-03-01
201403,1199,Israel,Singapore,2014-03-01
201403,2691,Italy,Singapore,2014-03-01
201403,5760,Japan,Singapore,2014-03-01
201403,21716,Malaysia,Singapore,2014-03-01
201403,516138,New Zealand,Singapore,2014-03-01
201403,10,Pakistan,Singapore,2014-03-01
201403,12267,Philippines,Singapore,2014-03-01
201403,16140,Poland,Singapore,2014-03-01
201403,178778,India,Singapore,2014-03-01
201403,102431,Viet Nam,Singapore,2014-03-01
201403,4191,Switzerland,Singapore,2014-03-01
201403,3215674,Thailand,Singapore,2014-03-01
201403,31533,Turkey,Singapore,2014-03-01
201403,333403,France,Singapore,2014-03-01
201403,214155,Germany,Singapore,2014-03-01
201403,15477,Indonesia,Singapore,2014-03-01
201403,997,Italy,Singapore,2014-03-01
201403,239,Japan,Singapore,2014-03-01
201403,148,Malaysia,Singapore,2014-03-01
201403,287523,New Zealand,Singapore,2014-03-01
201403,10215,Philippines,Singapore,2014-03-01
201403,6954,Viet Nam,Singapore,2014-03-01
201403,102,Switzerland,Singapore,2014-03-01
201403,4,Thailand,Singapore,2014-03-01
201403,370358,United Kingdom,Singapore,2014-03-01
201403,18050,United States of America,Singapore,2014-03-01
201403,168289,United States of America,Singapore,2014-03-01
201403,61521,Uruguay,Singapore,2014-03-01
201403,43594,Australia,Singapore,2014-03-01
201403,268,France,Singapore,2014-03-01
201403,1666,Germany,Singapore,2014-03-01
201403,104713,Indonesia,Singapore,2014-03-01
201403,1588,Italy,Singapore,2014-03-01
201403,304,Japan,Singapore,2014-03-01
201403,11453,Malaysia,Singapore,2014-03-01
201403,16802,New Zealand,Singapore,2014-03-01
201403,124035,Thailand,Singapore,2014-03-01
201403,2365,United Kingdom,Singapore,2014-03-01
201403,30346,United States of America,Singapore,2014-03-01
201403,1650699,Australia,Singapore,2014-03-01
201403,214,Belgium,Singapore,2014-03-01
201403,24,Belarus,Singapore,2014-03-01
201403,333510,France,Singapore,2014-03-01
201403,117471,Germany,Singapore,2014-03-01
201403,292154,Indonesia,Singapore,2014-03-01
201403,1199,Israel,Singapore,2014-03-01
201403,107,Italy,Singapore,2014-03-01
201403,5217,Japan,Singapore,2014-03-01
201404,2715380,Estonia,Latvia,2014-04-01
201404,1084,Finland,Latvia,2014-04-01
201404,60809,Germany,Latvia,2014-04-01
201404,1873775,Lithuania,Latvia,2014-04-01
201404,57104,Netherlands,Latvia,2014-04-01
201404,273618,Poland,Latvia,2014-04-01
201403,61,Thailand,Portugal,2014-03-01
201403,4035,United Kingdom,Portugal,2014-03-01
201403,37,Austria,Portugal,2014-03-01
201403,1024,Belgium,Portugal,2014-03-01
201403,410049,France,Portugal,2014-03-01
201403,3802,Germany,Portugal,2014-03-01
201403,57828,Italy,Portugal,2014-03-01
201403,1848350,Spain,Portugal,2014-03-01
201403,133,Austria,Portugal,2014-03-01
201403,1573970,France,Portugal,2014-03-01
201403,56426,Germany,Portugal,2014-03-01
201403,3115487,Spain,Portugal,2014-03-01
201403,3386,United Kingdom,Portugal,2014-03-01
201403,4357,France,Portugal,2014-03-01
201403,14356,Germany,Portugal,2014-03-01
201403,512360,Spain,Portugal,2014-03-01
201403,2413,Belgium,Portugal,2014-03-01
201403,164439,France,Portugal,2014-03-01
201403,53457,Germany,Portugal,2014-03-01
201403,79581,Italy,Portugal,2014-03-01
201403,908254,Spain,Portugal,2014-03-01
201404,595,Sweden,Latvia,2014-04-01
201404,279115,Estonia,Latvia,2014-04-01
201404,1084,Finland,Latvia,2014-04-01
201404,20304,Lithuania,Latvia,2014-04-01
201404,543,Poland,Latvia,2014-04-01
201404,2436210,Estonia,Latvia,2014-04-01
201404,22627,Germany,Latvia,2014-04-01
201404,972022,Lithuania,Latvia,2014-04-01
201404,217685,Poland,Latvia,2014-04-01
201404,55,Estonia,Latvia,2014-04-01
201404,9705,Germany,Latvia,2014-04-01
201404,869584,Lithuania,Latvia,2014-04-01
201404,57104,Netherlands,Latvia,2014-04-01
201404,55390,Poland,Latvia,2014-04-01
201404,595,Sweden,Latvia,2014-04-01
201403,170,Austria,Portugal,2014-03-01
201403,3438,Belgium,Portugal,2014-03-01
201403,2152815,France,Portugal,2014-03-01
201403,128042,Germany,Portugal,2014-03-01
201403,137409,Italy,Portugal,2014-03-01
201403,6384451,Spain,Portugal,2014-03-01
201403,61,Thailand,Portugal,2014-03-01
201403,648,United Kingdom,Portugal,2014-03-01
201404,650,France,Iceland,2014-04-01
201404,98,Thailand,Iceland,2014-04-01
201404,650,France,Iceland,2014-04-01
201404,98,Thailand,Iceland,2014-04-01
201403,2258058,Belgium,United Kingdom,2014-03-01
201403,15874,Czech Rep.,United Kingdom,2014-03-01
201403,2523620,Denmark,United Kingdom,2014-03-01
201403,1414291,France,United Kingdom,2014-03-01
201403,904917,Germany,United Kingdom,2014-03-01
201403,8843285,Ireland,United Kingdom,2014-03-01
201403,4405,Italy,United Kingdom,2014-03-01
201403,5777,Lithuania,United Kingdom,2014-03-01
201403,1146653,Netherlands,United Kingdom,2014-03-01
201403,405335,Germany,United Kingdom,2014-03-01
201403,520111,Poland,United Kingdom,2014-03-01
201403,270248,Romania,United Kingdom,2014-03-01
201403,21069,Slovakia,United Kingdom,2014-03-01
201403,55889,Sweden,United Kingdom,2014-03-01
201403,92052,Belgium,United Kingdom,2014-03-01
201403,544724,France,United Kingdom,2014-03-01
201403,23985,Germany,United Kingdom,2014-03-01
201403,1205369,Ireland,United Kingdom,2014-03-01
201403,1371,Italy,United Kingdom,2014-03-01
201403,12582,Poland,United Kingdom,2014-03-01
201403,1789782,Belgium,United Kingdom,2014-03-01
201403,2521020,Denmark,United Kingdom,2014-03-01
201403,322618,France,United Kingdom,2014-03-01
201403,475598,Germany,United Kingdom,2014-03-01
201403,5533576,Ireland,United Kingdom,2014-03-01
201403,889,Italy,United Kingdom,2014-03-01
201403,5777,Lithuania,United Kingdom,2014-03-01
201403,485695,Netherlands,United Kingdom,2014-03-01
201403,211347,Poland,United Kingdom,2014-03-01
201403,7683,Romania,United Kingdom,2014-03-01
201403,15874,Czech Rep.,United Kingdom,2014-03-01
201403,194598,France,United Kingdom,2014-03-01
201403,34230,Ireland,United Kingdom,2014-03-01
201403,61783,Poland,United Kingdom,2014-03-01
201403,6653,Romania,United Kingdom,2014-03-01
201403,21069,Slovakia,United Kingdom,2014-03-01
201403,376225,Belgium,United Kingdom,2014-03-01
201403,2600,Denmark,United Kingdom,2014-03-01
201403,352352,France,United Kingdom,2014-03-01
201403,2070110,Ireland,United Kingdom,2014-03-01
201403,2144,Italy,United Kingdom,2014-03-01
201403,660958,Netherlands,United Kingdom,2014-03-01
201403,234398,Poland,United Kingdom,2014-03-01
201403,255912,Romania,United Kingdom,2014-03-01
201403,55889,Sweden,United Kingdom,2014-03-01
201404,277,Germany,Madagascar,2014-04-01
201404,2442,France,Madagascar,2014-04-01
201404,95339,France,Madagascar,2014-04-01
201404,277,Germany,Madagascar,2014-04-01
201404,17883,Slovenia,Madagascar,2014-04-01
201404,1795,France,Madagascar,2014-04-01
201404,99576,France,Madagascar,2014-04-01
201404,17883,Slovenia,Madagascar,2014-04-01
201403,1693,Turkey,Georgia,2014-03-01
201403,714,Ukraine,Georgia,2014-03-01
201403,1260,Azerbaijan,Georgia,2014-03-01
201403,10433,Germany,Georgia,2014-03-01
201403,19443,Italy,Georgia,2014-03-01
201403,5083,Turkey,Georgia,2014-03-01
201403,3271,Ukraine,Georgia,2014-03-01
201403,8015,Germany,Georgia,2014-03-01
201403,22855,France,Georgia,2014-03-01
201403,1198,Germany,Georgia,2014-03-01
201403,15542,Italy,Georgia,2014-03-01
201403,1260,Azerbaijan,Georgia,2014-03-01
201403,23066,France,Georgia,2014-03-01
201403,21030,Germany,Georgia,2014-03-01
201403,123618,Russian Federation,Georgia,2014-03-01
201403,216e3,Iran,Georgia,2014-03-01
201403,216e3,Iran,Georgia,2014-03-01
201403,211,France,Georgia,2014-03-01
201403,88550,Russian Federation,Georgia,2014-03-01
201403,513,Turkey,Georgia,2014-03-01
201403,34985,Italy,Georgia,2014-03-01
201403,7289,Turkey,Georgia,2014-03-01
201403,3985,Ukraine,Georgia,2014-03-01
201403,1385,Germany,Georgia,2014-03-01
201403,7405,Russian Federation,Georgia,2014-03-01
201404,58823,Italy,Portugal,2014-04-01
201403,27663,Russian Federation,Georgia,2014-03-01
201403,889,France,Iceland,2014-03-01
201403,889,France,Iceland,2014-03-01
201404,120,Austria,Portugal,2014-04-01
201404,51726,Germany,Portugal,2014-04-01
201404,77905,Italy,Portugal,2014-04-01
201404,886847,Spain,Portugal,2014-04-01
201404,253,United Kingdom,Portugal,2014-04-01
201404,10726,Belgium,Portugal,2014-04-01
201404,2921049,France,Portugal,2014-04-01
201404,165717,Germany,Portugal,2014-04-01
201404,136728,Italy,Portugal,2014-04-01
201404,5936128,Spain,Portugal,2014-04-01
201404,61,Thailand,Portugal,2014-04-01
201404,4736,United Kingdom,Portugal,2014-04-01
201404,14,Austria,Portugal,2014-04-01
201404,1485,Belgium,Portugal,2014-04-01
201404,597097,France,Portugal,2014-04-01
201404,2243049,Spain,Portugal,2014-04-01
201404,106,Austria,Portugal,2014-04-01
201404,2193578,France,Portugal,2014-04-01
201404,8767,Germany,Portugal,2014-04-01
201404,425515,Spain,Portugal,2014-04-01
201404,9241,Belgium,Portugal,2014-04-01
201404,65880,Germany,Portugal,2014-04-01
201404,39345,Germany,Portugal,2014-04-01
201404,2380718,Spain,Portugal,2014-04-01
201404,4484,United Kingdom,Portugal,2014-04-01
201404,2398,France,Portugal,2014-04-01
201404,127976,France,Portugal,2014-04-01
201404,61,Thailand,Portugal,2014-04-01
201403,196265,New Zealand,Australia,2014-03-01
201502,22202,Suriname,Guyana,2015-02-01
201502,31028,Trinidad and Tobago,Guyana,2015-02-01
201502,26298,United States of America,Guyana,2015-02-01
201502,22202,Suriname,Guyana,2015-02-01
201502,31028,Trinidad and Tobago,Guyana,2015-02-01
201502,26298,United States of America,Guyana,2015-02-01
201403,9823,Australia,Australia,2014-03-01
201403,64364,Italy,Australia,2014-03-01
201403,633212,New Zealand,Australia,2014-03-01
201403,86241,United States of America,Australia,2014-03-01
201403,2407,Australia,Australia,2014-03-01
201403,86241,United States of America,Australia,2014-03-01
201403,3656,Australia,Australia,2014-03-01
201403,64364,Italy,Australia,2014-03-01
201403,3760,Australia,Australia,2014-03-01
201403,436947,New Zealand,Australia,2014-03-01
201502,3758,Bahrain,Yemen,2015-02-01
201502,45871,Malaysia,Yemen,2015-02-01
201502,9825,Oman,Yemen,2015-02-01
201502,17417,Netherlands,Yemen,2015-02-01
201502,984307,Saudi Arabia,Yemen,2015-02-01
201502,851302,Saudi Arabia,Yemen,2015-02-01
201502,3758,Bahrain,Yemen,2015-02-01
201502,45871,Malaysia,Yemen,2015-02-01
201502,9825,Oman,Yemen,2015-02-01
201502,56565,Saudi Arabia,Yemen,2015-02-01
201502,17417,Netherlands,Yemen,2015-02-01
201502,76440,Saudi Arabia,Yemen,2015-02-01
201404,7373,Canada,Brazil,2014-04-01
201404,45919,France,Brazil,2014-04-01
201404,7042,France,Brazil,2014-04-01
201404,7373,Canada,Brazil,2014-04-01
201404,15269,France,Brazil,2014-04-01
201404,22858,France,Brazil,2014-04-01
201404,750,France,Brazil,2014-04-01
201403,2424,Montenegro,Bosnia Herzegovina,2014-03-01
201403,121076,Hungary,Bosnia Herzegovina,2014-03-01
201403,190687,Slovakia,Bosnia Herzegovina,2014-03-01
201403,73787,Serbia,Bosnia Herzegovina,2014-03-01
201403,1063,Croatia,Bosnia Herzegovina,2014-03-01
201403,215560,Croatia,Bosnia Herzegovina,2014-03-01
201403,56013,Slovakia,Bosnia Herzegovina,2014-03-01
201403,43031,Germany,Bosnia Herzegovina,2014-03-01
201403,22066,Slovakia,Bosnia Herzegovina,2014-03-01
201403,598,Slovenia,Bosnia Herzegovina,2014-03-01
201403,3129,Belgium,Bosnia Herzegovina,2014-03-01
201403,240189,Germany,Bosnia Herzegovina,2014-03-01
201403,62128,Hungary,Bosnia Herzegovina,2014-03-01
201403,3091,Slovenia,Bosnia Herzegovina,2014-03-01
201403,3129,Belgium,Bosnia Herzegovina,2014-03-01
201403,518655,Croatia,Bosnia Herzegovina,2014-03-01
201403,308508,Germany,Bosnia Herzegovina,2014-03-01
201403,2424,Montenegro,Bosnia Herzegovina,2014-03-01
201403,206232,Serbia,Bosnia Herzegovina,2014-03-01
201403,56123,Slovenia,Bosnia Herzegovina,2014-03-01
201403,93516,Croatia,Bosnia Herzegovina,2014-03-01
201403,25288,Germany,Bosnia Herzegovina,2014-03-01
201403,771,Slovenia,Bosnia Herzegovina,2014-03-01
201403,208516,Croatia,Bosnia Herzegovina,2014-03-01
201403,58948,Hungary,Bosnia Herzegovina,2014-03-01
201403,132445,Serbia,Bosnia Herzegovina,2014-03-01
201403,112608,Slovakia,Bosnia Herzegovina,2014-03-01
201403,51663,Slovenia,Bosnia Herzegovina,2014-03-01
201403,2754539,United States of America,Canada,2014-03-01
201403,1299,Italy,Canada,2014-03-01
201403,1299,Italy,Canada,2014-03-01
201403,36075,United Kingdom,Canada,2014-03-01
201403,72806,United States of America,Canada,2014-03-01
201403,2581281,United States of America,Canada,2014-03-01
201403,36075,United Kingdom,Canada,2014-03-01
201403,100451,United States of America,Canada,2014-03-01
201404,28477,Germany,Latvia,2014-04-01
201404,11865,Lithuania,Latvia,2014-04-01
201404,96238,Poland,Cyprus,2014-04-01
201404,74726,Slovakia,Cyprus,2014-04-01
201404,647596,Slovenia,Cyprus,2014-04-01
201404,21069,France,Cyprus,2014-04-01
201404,39037,Germany,Cyprus,2014-04-01
201404,26261,Greece,Cyprus,2014-04-01
201404,2796,Ireland,Cyprus,2014-04-01
201404,13335,Italy,Cyprus,2014-04-01
201404,50995,Italy,Cyprus,2014-04-01
201404,19062,Belgium,Cyprus,2014-04-01
201404,4478,Bulgaria,Cyprus,2014-04-01
201404,24964,France,Cyprus,2014-04-01
201404,147870,Germany,Cyprus,2014-04-01
201404,49102,Greece,Cyprus,2014-04-01
201404,5895,Ireland,Cyprus,2014-04-01
201404,64330,Italy,Cyprus,2014-04-01
201404,96238,Poland,Cyprus,2014-04-01
201404,74726,Slovakia,Cyprus,2014-04-01
201404,647596,Slovenia,Cyprus,2014-04-01
201404,4478,Bulgaria,Cyprus,2014-04-01
201404,15708,Greece,Cyprus,2014-04-01
201404,19062,Belgium,Cyprus,2014-04-01
201404,3895,France,Cyprus,2014-04-01
201404,108833,Germany,Cyprus,2014-04-01
201404,7133,Greece,Cyprus,2014-04-01
201404,3100,Ireland,Cyprus,2014-04-01
201404,215043,Costa Rica,El Salvador,2014-04-01
201404,74107,Honduras,El Salvador,2014-04-01
201404,29977,Nicaragua,El Salvador,2014-04-01
201404,33132,Costa Rica,El Salvador,2014-04-01
201404,8127,Honduras,El Salvador,2014-04-01
201404,10764,Nicaragua,El Salvador,2014-04-01
201404,181911,Costa Rica,El Salvador,2014-04-01
201404,65980,Honduras,El Salvador,2014-04-01
201404,19213,Nicaragua,El Salvador,2014-04-01
201404,1110,India,New Zealand,2014-04-01
201404,356656,Australia,New Zealand,2014-04-01
201404,1202,Philippines,New Zealand,2014-04-01
201404,1110,India,New Zealand,2014-04-01
201404,4064,Thailand,New Zealand,2014-04-01
201404,34245,Australia,New Zealand,2014-04-01
201404,106389,Australia,New Zealand,2014-04-01
201404,1202,Philippines,New Zealand,2014-04-01
201404,4064,Thailand,New Zealand,2014-04-01
201404,216022,Australia,New Zealand,2014-04-01
201403,8102,Austria,Croatia,2014-03-01
201403,2401,Belgium,Croatia,2014-03-01
201403,178700,Czech Rep.,Croatia,2014-03-01
201403,5413,France,Croatia,2014-03-01
201403,344866,Germany,Croatia,2014-03-01
201403,4694357,Hungary,Croatia,2014-03-01
201403,26348,Italy,Croatia,2014-03-01
201403,93547,Netherlands,Croatia,2014-03-01
201403,729855,Serbia,Croatia,2014-03-01
201403,722127,Slovakia,Croatia,2014-03-01
201403,927162,Slovenia,Croatia,2014-03-01
201403,10328,Spain,Croatia,2014-03-01
201403,76925,Hungary,Croatia,2014-03-01
201403,93547,Netherlands,Croatia,2014-03-01
201403,5262,Austria,Croatia,2014-03-01
201403,170339,Czech Rep.,Croatia,2014-03-01
201403,5413,France,Croatia,2014-03-01
201403,51127,Austria,Czech Rep.,2014-03-01
201403,94500,Belgium,Czech Rep.,2014-03-01
201403,67442,France,Czech Rep.,2014-03-01
201403,13271,Hungary,Czech Rep.,2014-03-01
201403,8889,Italy,Czech Rep.,2014-03-01
201403,450149,Poland,Czech Rep.,2014-03-01
201403,2137182,Slovakia,Czech Rep.,2014-03-01
201403,30826,Spain,Czech Rep.,2014-03-01
201403,13988,China,Czech Rep.,2014-03-01
201403,2694,Italy,Czech Rep.,2014-03-01
201403,31314,Poland,Czech Rep.,2014-03-01
201403,6195,Italy,Czech Rep.,2014-03-01
201403,278538,Poland,Czech Rep.,2014-03-01
201403,361352,Slovakia,Czech Rep.,2014-03-01
201403,30826,Spain,Czech Rep.,2014-03-01
201403,4649,United Kingdom,Czech Rep.,2014-03-01
201403,196374,Germany,Croatia,2014-03-01
201403,4597089,Hungary,Croatia,2014-03-01
201403,23,Italy,Croatia,2014-03-01
201403,729855,Serbia,Croatia,2014-03-01
201403,714388,Slovakia,Croatia,2014-03-01
201403,923686,Slovenia,Croatia,2014-03-01
201403,49,Austria,Croatia,2014-03-01
201403,6395,Czech Rep.,Croatia,2014-03-01
201403,15988,Germany,Croatia,2014-03-01
201403,2011,Slovakia,Croatia,2014-03-01
201403,2791,Austria,Croatia,2014-03-01
201403,2401,Belgium,Croatia,2014-03-01
201403,1966,Czech Rep.,Croatia,2014-03-01
201403,132504,Germany,Croatia,2014-03-01
201403,20343,Hungary,Croatia,2014-03-01
201403,26325,Italy,Croatia,2014-03-01
201403,5728,Slovakia,Croatia,2014-03-01
201403,3476,Slovenia,Croatia,2014-03-01
201403,10328,Spain,Croatia,2014-03-01
201403,9796,United Kingdom,Czech Rep.,2014-03-01
201403,10465,Austria,Czech Rep.,2014-03-01
201403,34538,Belgium,Czech Rep.,2014-03-01
201403,58786,France,Czech Rep.,2014-03-01
201403,2096901,Germany,Czech Rep.,2014-03-01
201403,13252,Hungary,Czech Rep.,2014-03-01
201403,63448,Poland,Czech Rep.,2014-03-01
201403,1328531,Slovakia,Czech Rep.,2014-03-01
201403,3919,United Kingdom,Czech Rep.,2014-03-01
201403,314,Austria,Czech Rep.,2014-03-01
201403,22357,Belgium,Czech Rep.,2014-03-01
201403,339254,Germany,Czech Rep.,2014-03-01
201403,76849,Poland,Czech Rep.,2014-03-01
201403,277148,Slovakia,Czech Rep.,2014-03-01
201403,1704,Austria,Czech Rep.,2014-03-01
201403,37605,Belgium,Czech Rep.,2014-03-01
201403,7730,Denmark,Czech Rep.,2014-03-01
201403,8656,France,Czech Rep.,2014-03-01
201403,734754,Germany,Czech Rep.,2014-03-01
201403,19,Hungary,Czech Rep.,2014-03-01
201403,13988,China,Czech Rep.,2014-03-01
201403,7730,Denmark,Czech Rep.,2014-03-01
201403,3964119,Germany,Czech Rep.,2014-03-01
201403,18364,United Kingdom,Czech Rep.,2014-03-01
201403,38644,Austria,Czech Rep.,2014-03-01
201403,793210,Germany,Czech Rep.,2014-03-01
201403,170151,Slovakia,Czech Rep.,2014-03-01
201404,100150,Denmark,Canada,2014-04-01
201404,79,Germany,Canada,2014-04-01
201404,2830,Italy,Canada,2014-04-01
201404,88060,United Kingdom,Canada,2014-04-01
201404,2379901,United States of America,Canada,2014-04-01
201404,79,Germany,Canada,2014-04-01
201404,88005,United States of America,Canada,2014-04-01
201404,2155228,United States of America,Canada,2014-04-01
201404,2830,Italy,Canada,2014-04-01
201404,100150,Denmark,Canada,2014-04-01
201404,88060,United Kingdom,Canada,2014-04-01
201404,136667,United States of America,Canada,2014-04-01
201404,40892,Brazil,Paraguay,2014-04-01
201404,1847,Uruguay,Paraguay,2014-04-01
201404,30634,Argentina,Paraguay,2014-04-01
201404,11303,Argentina,Paraguay,2014-04-01
201404,40892,Brazil,Paraguay,2014-04-01
201404,41937,Argentina,Paraguay,2014-04-01
201404,1847,Uruguay,Paraguay,2014-04-01
201404,68814,Austria,Croatia,2014-04-01
201404,2383,Belgium,Croatia,2014-04-01
201404,195122,Czech Rep.,Croatia,2014-04-01
201404,60,France,Croatia,2014-04-01
201404,327301,Germany,Croatia,2014-04-01
201404,2026328,Hungary,Croatia,2014-04-01
201404,57375,Italy,Croatia,2014-04-01
201404,119042,Netherlands,Croatia,2014-04-01
201404,376237,Serbia,Croatia,2014-04-01
201404,716006,Slovakia,Croatia,2014-04-01
201404,791588,Slovenia,Croatia,2014-04-01
201404,3841,Slovakia,Croatia,2014-04-01
201403,29461,Germany,Latvia,2014-03-01
201403,22303,Lithuania,Latvia,2014-03-01
201403,48,Estonia,Latvia,2014-03-01
201403,4795,Germany,Latvia,2014-03-01
201403,1694350,Lithuania,Latvia,2014-03-01
201403,717,Sweden,Latvia,2014-03-01
201403,92115,Spain,Luxembourg,2014-03-01
201403,41,Sweden,Luxembourg,2014-03-01
201403,470,United Kingdom,Luxembourg,2014-03-01
201403,42933,Belgium,Luxembourg,2014-03-01
201403,258,Denmark,Luxembourg,2014-03-01
201403,64848,France,Luxembourg,2014-03-01
201403,23355,Germany,Luxembourg,2014-03-01
201403,670,Portugal,Luxembourg,2014-03-01
201403,41,Sweden,Luxembourg,2014-03-01
201403,91,United Kingdom,Luxembourg,2014-03-01
201403,241,Austria,Luxembourg,2014-03-01
201403,537841,Belgium,Luxembourg,2014-03-01
201403,1107726,France,Luxembourg,2014-03-01
201403,216149,Germany,Luxembourg,2014-03-01
201403,514,Italy,Luxembourg,2014-03-01
201403,8169,Portugal,Luxembourg,2014-03-01
201403,92115,Spain,Luxembourg,2014-03-01
201403,25671,Belgium,Luxembourg,2014-03-01
201403,13437,France,Luxembourg,2014-03-01
201403,19673,Germany,Luxembourg,2014-03-01
201404,66923,Hungary,Croatia,2014-04-01
201404,119042,Netherlands,Croatia,2014-04-01
201404,7057,Austria,Croatia,2014-04-01
201404,186251,Czech Rep.,Croatia,2014-04-01
201404,60,France,Croatia,2014-04-01
201404,216927,Germany,Croatia,2014-04-01
201404,1929817,Hungary,Croatia,2014-04-01
201404,523,Italy,Croatia,2014-04-01
201404,376237,Serbia,Croatia,2014-04-01
201404,711160,Slovakia,Croatia,2014-04-01
201404,788142,Slovenia,Croatia,2014-04-01
201404,33,Austria,Croatia,2014-04-01
201404,6090,Czech Rep.,Croatia,2014-04-01
201404,56741,Germany,Croatia,2014-04-01
201404,1005,Slovakia,Croatia,2014-04-01
201404,61724,Austria,Croatia,2014-04-01
201404,2383,Belgium,Croatia,2014-04-01
201404,2781,Czech Rep.,Croatia,2014-04-01
201404,53633,Germany,Croatia,2014-04-01
201404,29588,Hungary,Croatia,2014-04-01
201404,56852,Italy,Croatia,2014-04-01
201404,3446,Slovenia,Croatia,2014-04-01
201403,1720133,Estonia,Latvia,2014-03-01
201403,294,Finland,Latvia,2014-03-01
201403,170363,Germany,Latvia,2014-03-01
201403,2698001,Lithuania,Latvia,2014-03-01
201403,333158,Poland,Latvia,2014-03-01
201403,717,Sweden,Latvia,2014-03-01
201403,70712,Estonia,Latvia,2014-03-01
